Бакалавриат;Добрый день! Подскажите, можно ли подавать документы, не зная результата ЕГЭ по физике? ;; Здравствуйте! Результаты ЕГЭ указывается абитуриентом в личном кабинете, документы можно подавать только при наличии результатов. 
Бакалавриат;Индивидуальные достижения;Здравствуйте! Подскажите, пожалуйста, что писать в графе дата выдачи диплома за региональный этап ВсОШ, если на самом дипломе не указана дата? И какой тип документа(удостоверение или диплом), если в документе об окончании художественной школы написано свидетельство?; Здравствуйте! Вы можете указать дату последнего дня проведения заключительного этапа олимпиады. Укажите тип документа - удостоверение. 
Бакалавриат;Здравствуйте. Подскажите, пожалуйста, если я отправляю документы по почте, то как я смогу получить экзаменационный лист?;; Здравствуйте! Вы сможете получить экзаменационный лист, лично обратившись в Приемную комиссию, однако специально получать его не требуется. 
Бакалавриат;Индивидуальные достижения;Здравствуйте. Подскажите, пожалуйста, правильно ли я понимаю, что за любой спортивный разряд, начиная с 3-го юношеского(!), дается 2 балла в ИД? P.S. Понятно, что КМС, МС и ГР - исключения.; Здравствуйте! За наличие любого спортивного разряда даются 2 балла. 
Бакалавриат;"Здравствуйте. Начал заполнять заявление,пропустил пункт с табелью(так как год ещё не кончился) и ещё несколько, дошел до позиции ""заполнение заявления"" и возможность внесения данных пропала. Что мне делать? Я смогу сдавать вступительные? И как мне изменит";; Добрый день! В данный момент на сайте ведутся технические работы по подготовке к новой приёмной кампании. Возможность оформления документов приостановлена. Вы сможете заполнить анкету с 20 июня. 
Бакалавриат;Выбор направления;"Здравствуйте. У меня есть вопрос по поводу направлений подготовки на английском языке. Есть ли возможность поступить на направление ""Biomedical engineering"" на договорной основе, являясь гражданином РФ? Я очень в этом заинтересован. В прошлом году как раз сдавал ЕГЭ по требующимся предметам: математика, физика,английский. Возможно ли пройти вступительные испытания на это направление?";" Добрый день! Ограничений по гражданству нет. Право сдавать вступительные испытания имеют только определенные категории лиц: дети-инвалиды, инвалиды; иностранные граждане; лица, имеющие среднее профессиональное или высшее образование; лица, которые получили документ о среднем общем образовании после 26 июля 2017 года, прошли государственную итоговую аттестацию (далее – ГИА) по образовательным программам среднего общего образования не в форме ЕГЭ (либо прошли итоговую аттестацию в иностранных образовательных организациях и не сдавали ЕГЭ в указанный период); лица, получившие в 2018 году аттестат о среднем общем образовании по результатам государственной итоговой аттестации в образовательных организациях, расположенных на территориях Республики Крым и города федерального значения Севастополя. Если вы не относитесь к данным категориям, вы поступаете по результатам ЕГЭ. "
Бакалавриат;Всероссийская олимпиада;Можно ли получить 100 баллов за ЕГЭ, являясь призёром заключительного этапа ВсОШ по Русскому Языку(!), и нужно ли сдавать ЕГЭ?; Здравствуйте. Вы можете зачесть 100 баллов по русскому языку. ЕГЭ по русскому языку является обязательным для получения аттестата, поэтому сдавать нужно. 
Бакалавриат;Заполнение заявления;"Доброго времени суток. Начал заполнять заявление,дошел до позиции ""заполнение заявления"" и возможность внесения данных пропала.Заранее благодарю за ответ."; Здравствуйте! Прием документов начинается с 20 июня, возможность заполнять анкету появится ближе к этой дате. 
Бакалавриат;Льготы по олимпиадам;"Здравствуйте! У меня есть диплом победителя закл. этапа Физтеха по математике. В ""Списке засчитываемых олимпиад в 2018 году"" написано, что победители олимпиады 2-ого уровня по математике получают БВИ ""по соответствующей конкурсной группе"". Как работает эта группа и как узнать, на какие факультеты именно у меня есть БВИ?"; Здравствуйте! Обратите внимание на столбец Профили олимпиад (БВИ) в таблице по ссылке: https://pk.mipt.ru/bachelor/2018_rules/#2. Если напротив интересующей вас конкурсной группы указан предмет математика, значит, при подтверждении диплома результатом ЕГЭ 75 баллов и выше вы можете воспользоваться льготой поступления без вступительных испытаний. Обратите внимание, в рамках конкурсной группы «ФПМИ Математика и информатика» победителям и призёрам дается 100 баллов. 
Бакалавриат;Индивидуальные достижения;Здравствуйте! Засчитывается ли первый взрослый разряд по теннису в индивидуальнее достижения? Если да, то в каком виде я должен предоставить подтверждение? Спасибо. ; Здравствуйте! Согласно порядку учета индивидуальных достижений за наличие спортивного разряда дается 2 балла. В качестве подтверждающего документа может быть представлена зачетная классификационная книжка спортсменов либо другой документ, подтверждающий присвоение вам данного спортивного разряда. 
Бакалавриат;Выбор факультета;Здравствуйте! Я поступаю в МФТИ по квоте как иностранный гражданин. Как я могу указать при поступлении желаемый факультет?; Здравствуйте. В анкете, которую необходимо будет заполнить при подаче документов в приемной комиссии, вы сможете указать желаемый факультет. Анкету можно будет заполнять в июне. 
Бакалавриат;Порядок учета индивидуальных достижений;Здравствуйте, учитываются ли олимпиады из РСОШ за 10 класс?; Здравствуйте. Поступление без вступительных испытаний и 100 баллов за предмет дают только дипломы олимпиад из перечня по ссылке: https://pk.mipt.ru/bachelor/2018_olympiads/ при условии, что результат получен в 11 классе не ранее 2014 года и подкреплен результатом ЕГЭ не ниже 75 баллов по соответствующему предмету. Дипломы олимпиад РСОШ за 10 класс могут быть учтены в качестве индивидуальных достижений в соответствии с порядком учета индивидуальных достижений: https://pk.mipt.ru/bachelor/2018_ID/ 
Бакалавриат;Целевой прием;Правда, что заключить договор на целевое обучение можно не раньше 1 июня? Написал в компанию - ответили ссылкой, где написано, что список будет известен 1 июня.; Добрый день. Когда заключать договор, определяет соответствующая целевая организация. К 1 июня на сайте появится список организаций, которые будут осуществлять целевой набор. 
Бакалавриат;Зачисление ;Здравствуйте, когда появятся списки о зачислении на гран по программе ФАКТ САУ РАНХиГС; Добрый день! Приказы опубликованы 18 августа 2017 г. 
Бакалавриат;Что делать после постуаления;Доброго времени суток, подскажите, пожалуйста, что делать после того, как увидел себя в списках поступивших? На сайте сказано, что нужно заполнить анкету на общежитие после 20 августа. Эта информация действительна для студентов ФАЛТа? Указано, что мне необходим аккаунт абитуриента. Каким образом я должна его получить или создать? Нужно ли налаживать связь со студсоветом или другими объединениями?; Добрый день! Рекомендуем вам обратиться в деканат вашего факультета (+7 (495) 556-84-17), чтобы вас проконсультировали по поводу дальнейших действий. 
Бакалавриат;Поступление;Когда нужно будет приехать в Долгопрудный, подписать договор о зачислении на контракт?; Добрый день! Договор на платное обучение можно подписать до 30 августа. 
Бакалавриат;Uh, Houston, we've had a problem.; Здравствуйте! Запольная заявление в разделе образование и нажимая кнопку далее, у меня появилась ошибка что поле названия образовательного учреждения не заполнено, хотя все поля означенные звездой заполнение. Здесь видно что абитуриенты уже сталкивались с этой проблемой. Но после выбора страны, населенный пункт образовательного учреждения надо ввести с клавиатуры. Без выпадающего списка. После этого поле “название образовательного учреждения” не появляется. Надо отметит что я поступаю как иностранный гражданин в рамках квот, и вероятно в базе данных нет населенных пунктов в других странах. (при вводе РФ >> Москва, список появляется, но допустим при вводе Сербия >> Белград, списка нет); Добрый день! При вводе названия города, его действительно нужно выбрать из выпадающего списка, тогда появится и название образовательного учреждения. Попробуйте вводить названия на сербском языке. 
Бакалавриат;Справка ;Добрый день, я нашёл себя в списках приказа на зачисление, не подскажите, нужно ли приезжать в МФТИ для получения какой-либо справки? ; Добрый день! Приезжать в МФТИ для получения никаких справок не нужно. Всю необходимую информацию Вы сможете найти, если перейдете по ссылке https://mipt.ru/students/1kurs.php. 
Бакалавриат;Общежитие;Подскажите пожалуйста, если я прошёл собеседование на факультет, который стоит первым в приоритете у меня, мне сказали, что меня берут. Теперь я должен дождаться приказа о зачислении и найти там себя? А потом когда мне нужно появиться в вузе? Когда и как проходит заселение в общежития? И что, если я появлюсь в Долгопрудном только 31 августа? Мне не дадут общежитие?; Здравствуйте! Убедитесь, что Вы подали оригинал документа об образовании и заявление о согласии на зачисление. После публикации приказа о зачислении Вам нужно найти в нем себя. Перед тем как поселиться в общежитие внимательно изучите правила поселения. Для учета Ваших предпочтений или пожеланий по комнате и соседям можно после 20 августа заполнить анкету. Для заполнения анкеты Вам необходимо заходить через Ваш аккаунт абитуриента (становится доступным после прохождения приказов в системе), регистрироваться повторно не нужно! Статус Вашей анкеты будет обновляться по мере её рассмотрения поселяющим и утверждения комендантом. Поселение в общежитие начинается с 28 августа. Вновь прибывшим необходимо обратиться к коменданту общежития вашего факультета (1-й этаж). 
Бакалавриат;Собеседование;Судя по конкурсным спискам, я точно не пройду на факультет, на который хотел. Нужно ли как-то отказываться от собеседования? Или можно просто не приходить?; Здравствуйте! На собеседовании Вам могут посоветовать перенести документы на факультет с более высоким шансом поступления. Если Вы не будете присутствовать на собеседовании Вам необходимо сообщить об этом представителям факультета. 
Бакалавриат;Согласие на зачисление;Добрый день! Вопрос такой: если я подаю документы почтой, то я отправляю заявление, копию/оригинал аттестата, копию паспорта и дипломы по личным достижениям. Где найти файл согласия на зачисление?; Здравствуйте! Согласие на зачисление можно найти в личном кабинете. 
Бакалавриат;Собеседование;Отправил документы почтой. В личном кабинете увидел, что мои документы пришли в вуз. Сейчас мне необходимо приехать в мфти 14-16 числа? Приезд на собеседование дает какие-то привелегии при поступлении? Как узнать время в которое необходимо приехать в вуз для прохождения собеседования?; Здравствуйте! Расписание явки абитуриентов на собеседования с 12 по 14 июля будут опубликованы ориентировочно 10-11 июля. Собеседование не является обязательным и не дает привилегий при поступлении. Однако, настоятельно советуем его посетить. 
Бакалавриат;Направление Минобрануки России;"Добрый день! Я поступаю в МФТИ за счет бюджетных ассигнований федерального бюджета в пределах квоты на зачисление иностранных граждан (то есть через отделение россотрудничества в моем городе). На данный момент в личном кабинете на сайте russia-edu.ru сказано, что моя заявка имеет статус ""Направлен на обучение в МФТИ"". Поэтому при заполнении заявления на сайте pk.mipt.ru мной на вкладке ""Выбор сценария поступления"" было указано, что имеется квота на зачисление. Но требуется загрузить во вкладке ""Документы""в ""Личных данных"" Направление Минобрнауки России. Подскажите пожалуйста, что это за документ и где его получить."; Здравствуйте! Направление Минобрнауки Вы можете не загружать во вкладке “Документы” в “Личных данных”. 
Бакалавриат;Заявление;После заполнения заявления на сайте и подаче документов лично, нужно ли распечатывать заявление?; Здравствуйте! При личной подаче документов Ваше заявление после проверки будет распечатано непосредственно в Приемной комиссии. 
Бакалавриат;Отправление заявления по почте;Что необходимо отправить вместе с заявление о поступлении по почте?; Здравствуйте! Перечень документов, которые необходимо предоставить в приемную комиссию МФТИ указан в п.3.6 правил приема в МФТИ на обучение по образовательным программам высшего образования - программам бакалавриата и программам специалитета в 2017 году. 
Бакалавриат;Изменение приоритета;Могу ли я изменить приоритет факультетов, если данные уже заблокированы и я уже подписал заявление в приемной комиссии?; Здравствуйте! Для решения этой проблемы Вам необходимо обратиться к представителям факультетов. 
Бакалавриат;1) Мы прибываем из Волгограда в Москву 11 июля в 14,00 на Павелецкий вокзал. Успеем ли мы доехать до вас и сдать документы в тот же день? Ведь 12 июля, если я правильно понимаю, приемная комиссия проводит только собеседование.;2) В пофамильном списке абитуриентов есть графа согласие о зачислении. Что означает галочка в этой графе?; Здравствуйте! К сожалению, приемная комиссия не может сказать, успеете ли Вы добраться до окончания рабочего дня 11.07 и подать документы. В дни проведения собеседований (12.07, 13.07, 14.07) приемная комиссия также осуществляет прием документов. Галочка в графе согласие о зачислении значит, что абитуриент (или доверенное лицо) подписал заявление о согласии на зачисление. 
Бакалавриат;медицинская справка;Добрый день! В списке необходимых при подаче документов не указывается медицинская справка ( кроме той, которая подтверждает ограниченные возможности ). Это значит, что медицинская справка понадобится только при зачислении? ; Здравствуйте! Медицинская справка не входит список документов, предоставляемых в приемную комиссию (п.3.6 Правил приема в МФТИ на обучение по образовательным программ высшего образования - программам бакалавриата и программам специалитета). Справка потребуется при поселении в общежитие и прохождении медосмотра в сентябре. 
Бакалавриат;Подача документов после отправки заявления по почте;Отправил заявление на два факультета МФТИ по почте. Возможно ли теперь при личном посещении приёмной комиссии подать документы на третий (другой) факультет? ; Здравствуйте! Да, это возможно. 
Бакалавриат;Заявление;Регистрационный номер и дата (возле описания направлений) в заявлении заполняются самостоятельно? Если да, то где можно найти этот рег.№?; Здравствуйте! Регистрационный номер присваивается во время оформления документов в приемной комиссии. 
Бакалавриат;Поступление;Добрый день! Нужно ли распечатывать заявление, если я подаю документы лично? ; Здравствуйте! Вы можете самостоятельно заполнить и распечатать заявление. При подаче документов Ваше заявление будет проверено и может быть распечатано в приемной комиссии. 
Бакалавриат;Проблемы с заполнением заявления;"Здравствуйте! В пункте 5 ""Личные данные"" в графе ""Образование"" при сохранении данных система выдаёт ошибку: ""Не заполнено обязательное поле ""название образовательного учреждения"""". Хотя все поля заполнены ошибка не исчезает, подскажите, что я делаю не так."; Здравствуйте! Вам необходимо сначала выбрать страну, в которой находится образовательное учреждение, в соответствующем поле, после этого заполнить появившееся поле “Населенный пункт образовательного учреждения”, и после этого заполнить поле “Название образовательного учреждения”. Обратите внимание, что все данные необходимо выбирать из соответствующих выпадающих списков. 
Бакалавриат;Диплом призёра II степени III этапа Общенациональных олимпиад;Добрый день! У дипломов любого достоинства III этапа Белорусской Республиканской Олимпиады (общенациональная олимпиада) по информатике нет регистрационного и каких-либо иных номеров. Что в этом случае делать? (поле номера является обязательным) И существует ли в принципе возможность зачесть этот диплом?; Здравствуйте! При отсутствии номера в соответствующем поле Вам необходимо ввести “б/н” (без номера). Данная олимпиада подходит под категорию ИД.ИКС18 Общенациональные олимпиады школьников III этапа (региональный этап) по математике или физике или астрономии или информатике или химии или биологии. 
Бакалавриат;Индивидуальные достижения;Здравствуйте, в заявлении, в разделе индивидуальные достижения, необходимо указать номер, серию диплома 55-ой выездной олимпиады. Есть только электронная версия диплома, скачанная с abitu.net, где не указан ни номер, ни серия. Подскажите, что нужно делать в таком случае.; Здравствуйте! При отсутствии номера в соответствующем поле Вам необходимо ввести “б/н” (без номера). 
Бакалавриат;необходимые документы;Какие документы, кроме заявления на поступление, нужно предоставить на собеседование? Нужно ли их предоставлять в подлинниках, или копий достаточно? Нужны ли фотографии? Нужны ли документы, подтверждающие ИД?;" Здравствуйте! Собеседование - это отдельный этап поступления, который происходит после подачи документов в Приемную комиссию. Согласно п. 3.6 Правил приема В приёмную комиссию поступающий предоставляет следующие документы: - документ, удостоверяющий личность, гражданство, или его копию; - если поступающий является лицом, указанным в части 3.1 статьи 5 или статье 6 Федерального закона от 05 мая 2014 г. № 84-ФЗ, – документ, подтверждающий, что он является таким лицом, или его копию; - заявление (формируется в личном кабинете поступающего на сайте МФТИ); - документ установленного образца об образовании с приложением (при наличии) или их копии; - документы, подтверждающие наличие особых прав или преимуществ (при наличии); - договор о целевом обучении или его копия (при поступлении в рамках квоты целевого приёма); - документы, подтверждающие индивидуальные достижения (при наличии); - документы, подтверждающие право использования особого права (при наличии); - документ, подтверждающий ограниченные возможности здоровья или инвалидность (для поступающих, сдающих вступительные испытания, и при необходимости создания специальных условий при проведении вступительных испытаний); - документ, подтверждающий отнесение к числу лиц, имеющих право на поступление в пределах особой квоты (для использования права на приём в пределах особой квоты). Фотография будет сделана непосредственно в Приемной комиссии. "
Бакалавриат;электронная анкета;Добрый день. Вопрос по электронной анкете на сайте pk.mipt.ru. Я её заполнил. В личном кабинете появилась вся информация. Далее мне нужно приехать к заявленной дате МФТИ со всеми документами? И надо ли до приезда распечатывать заявление и оформлять его, или это можно будет сделать на месте? ; Здравствуйте! Да, при желании подать документы лично Вам необходимо приехать с собранным пакетом документов в Приемную комиссию. При подаче документов Ваше заявление будет проверено и будет распечатано непосредственно в Приемной комиссии. 
Бакалавриат;Об изменении данных;К сожалению, при заполнении заявления я случайно закрепил данные, можно ли их исправить или уже поздно что-либо менять? Прошу ответьте скорее. ; Здравствуйте! При подаче документов Ваше заявление будет проверено и все неточности могут быть устранены. 
Бакалавриат;Почему не работает переход на следующую страницу?;"В заявлении в личных данных в разделе ""Образование"" я все заполнил. Тем не менее, сохранить данные и продолжить заполнять заявление невозможно. При нажатии кнопки ""Далее"" появляется сообщение: ""Ошибка! Не заполнено обязательное поле 'Название образовательного учреждения'"". Название моего образовательного учреждения - ГБОУ Лицей № 1533 (информационных технологий). Что делать?"; Здравствуйте! Вам необходимо сначала выбрать страну, в которой находится образовательное учреждение, в соответствующем поле, после этого заполнить появившееся поле “Населенный пункт образовательного учреждения”, и после этого заполнить поле “Название образовательного учреждения”. Обратите внимание, что все данные необходимо выбирать из соответствующих выпадающих списков. 
Бакалавриат;Поступление;Уважаемая приемная комиссия, в этом году я собираюсь подать документы в МФТИ, в связи с чем у меня возник ряд вопросов: 1) Как проходит прием в пределах особой квоты (инвалидность), а именно: а) Есть ли возможность подать документы одновременно, как по особой квоте, так и по стандартной системе? б) Могу ли я подать результаты ЕГЭ при поступлении по особой квоте, или мне необходимо пройти вступительные испытания? 2) При подсчете ИД (ИД.ИКС18: Общенациональные олимпиады школьников III этапа (региональный этап) по математике или физике) будет ли учитываться диплом победителя за 10 класс, призера за 11 класс и какие документы необходимо предоставить в подтверждение?; Здравствуйте! Вы можете подать документы одновременно как по особой квоте, так и по стандартной системе. При поступлении Вы подаете действующие результаты ЕГЭ. В соответствии с п.3 порядка учета индивидуальных достижений поступающих в бакалавриат и специалитет каждое индивидуальное достижение может быть учтено не более 1 раза. Вы можете выбрать или диплом победителя за 10 класс, или призера за 11 класс. Обратите внимание, что учитываются достижения за прошедшие 3 года до момента поступления (п.6), если иное не указано в таблице, при условии, что они не используются для получения особых прав. В подтверждение необходимо предоставить отсканированный диплом. 
Бакалавриат;Добрый день! Прошу уточнить при результатах ЕГЭ 2017 математика 76 баллов, физика 62 балла, рассматривается ли заключение договора на платное обучение на кафедре механики и процессов управления?;Добрый день! Прошу уточнить при результатах ЕГЭ 2017 математика 76 баллов, физика 62 балла, рассматривается ли заключение договора на платное обучение на кафедре механики и процессов управления?; Здравствуйте! В соответствии с п. 2.11 правил приема в МФТИ на обучение по образовательным программам высшего образования - программам бакалавриата и программам специалитета в 2017 году при поступлении на все конкурсные группы минимальное количество по результатам ЕГЭ по физике - 65 баллов, что соответствует успешному прохождению вступительных испытаний. При меньшем количестве баллов по результатам ЕГЭ прием документов не осуществляется. 
Бакалавриат;Оригинал аттестата;Здравствуйте! Если я подам документы по почте, нужен ли потом оригинал аттестата? Его привезти лично? В каких числах нужно быть в Долгопрудном(иногородний абитуриент? Может ли оказаться так, что я подам оригинал аттестата и согласие, а меня не зачислят?; Добрый день! При поступлении на бюджет, вы можете предоставить оригинал аттестата либо сразу (лично или почтой), при подаче всех документов, либо в сроки, указанные в графике работы ПК, до выхода приказа. Можно ориентироваться на сроки прошедшей приёмной кампании: до 28 июля для зачисления БВИ, квоте особых прав и целевой, до 01 августа для зачисления на общих основаниях, до 06 августа для зачисления на общих основаниях (2-я волна) и зачисления на контрактную основу. Для зачисления на контрактную основу, достаточно нотариально заверенной копии аттестата и соответствующей отметки в заявлении о согласии на зачисление. 
Бакалавриат;Зачисление;В этом году хотел поступить на ФНБИК по направлению 03.03.01 «Прикладные математика и физика». Но, к сожалению, не набрал достаточное количество баллов. Желание учиться на ФНБИК не пропало. Очень сильно хочу поступить. Рассматриваю несколько вариантов. 1 Есть ли возможность поступить в следующие годы? Если такая возможность существует, то, что нужно сделать, снова сдать ЕГЭ? 2 Возможен ли вариант поступить на бюджет, в пределах квоты целевого приёма или на платной основе? Как заключить договор о целевом приёме, с каким учреждением? Сколько будет стоит внебюджетное обучение в следующем году? 3 Если я закончу другой вуз в 2020 году, получу высшее образование, смогу я в этом же году поступить на ФНБИК на бюджет или целевое, как? При получении второго высшего образования программа обучения не изменится и срок обучения, по общеобразовательным предметам автомат не поставят? Будут платить мне стипендию, обеспечат общежитием? Предоставят мне отсрочку от армии во время обучения, разрешат пройти военную кафедру? Какой род войск на военной кафедре? Какая форма обучения, только очная(дневная)? Заранее спасибо);" Добрый день! Да, вы можете поступить в следующие годы, результаты ЕГЭ действуют 4 года, следующих за годом получения результатов, если хотите улучшить результат, то нужно сдавать снова. Возможность поступить на бюджет у вас сохранится, если вы к этому времени еще не получите тот уровень образования, на который планируете поступить. Квота целевого приема утверждается каждый год. Для заключения целевого договора, вам необходимо связаться с организацией, которая осуществляет целевой набор на выбранный вами факультет, для ФНБИК - НИЦ ""Курчатовский институт"". Стоимость обучения в следующем году еще будет утверждена, в 2016/2017 учебном году она составляет 200 000 р. в год, в бакалавриате. При получении второго высшего образования, срок обучения не меняется. Возможность перезачесть некоторые дисциплины имеется, необходимо обратиться в деканат, тел. +7 (499) 196-53-11, как и по поводу получения стипендии. Отсрочка от армии дается 1 раз на 1 уровне образования. Форма обучения только очная. По вопросам, связанным с военной кафедрой, обращайтесь по тел. +7 (495) 408-63-51. "
